id,input,output,example_id
3052," [1,1,0,1,1,0,1,0]"," [1,1,0,1,1,null,1]"," 3:
"
3053," [1,null,0,0,1]"," [1,null,0,null,1]"," 1:
"
3053," [1,0,1,0,0,0,1]"," [1,null,1,null,1]"," 2:
"
3053," [1,1,0,1,1,0,1,0]"," [1,1,0,1,1,null,1]"," 3:
"
3054," routes = [[1,2,7],[3,6,7]], source = 1, target = 6", 2," 1:
"
3054," routes = [[7,12],[4,5,15],[6],[15,19],[9,12,13]], source = 15, target = 12", -1," 2:
"
3055," routes = [[1,2,7],[3,6,7]], source = 1, target = 6", 2," 1:
"
3055," routes = [[7,12],[4,5,15],[6],[15,19],[9,12,13]], source = 15, target = 12", -1," 2:
"
3056," routes = [[1,2,7],[3,6,7]], source = 1, target = 6", 2," 1:
"
3056," routes = [[7,12],[4,5,15],[6],[15,19],[9,12,13]], source = 15, target = 12", -1," 2:
"
3057," routes = [[1,2,7],[3,6,7]], source = 1, target = 6", 2," 1:
"
3057," routes = [[7,12],[4,5,15],[6],[15,19],[9,12,13]], source = 15, target = 12", -1," 2:
"
3058," ""(123)"""," [""(1, 23)"", ""(12, 3)"", ""(1.2, 3)"", ""(1, 2.3)""]"," 1:
"
3058," ""(00011)""","  [""(0.001, 1)"", ""(0, 0.011)""]"," 2:
"
3058," ""(0123)"""," [""(0, 123)"", ""(0, 12.3)"", ""(0, 1.23)"", ""(0.1, 23)"", ""(0.1, 2.3)"", ""(0.12, 3)""]"," 3:
"
3058," ""(100)"""," [(10, 0)]"," 4:
"
3059," ""(123)"""," [""(1, 23)"", ""(12, 3)"", ""(1.2, 3)"", ""(1, 2.3)""]"," 1:
"
3059," ""(00011)""","  [""(0.001, 1)"", ""(0, 0.011)""]"," 2:
"
3059," ""(0123)"""," [""(0, 123)"", ""(0, 12.3)"", ""(0, 1.23)"", ""(0.1, 23)"", ""(0.1, 2.3)"", ""(0.12, 3)""]"," 3:
"
3059," ""(100)"""," [(10, 0)]"," 4:
"
3060," ""(123)"""," [""(1, 23)"", ""(12, 3)"", ""(1.2, 3)"", ""(1, 2.3)""]"," 1:
"
3060," ""(00011)""","  [""(0.001, 1)"", ""(0, 0.011)""]"," 2:
"
3060," ""(0123)"""," [""(0, 123)"", ""(0, 12.3)"", ""(0, 1.23)"", ""(0.1, 23)"", ""(0.1, 2.3)"", ""(0.12, 3)""]"," 3:
"
3060," ""(100)"""," [(10, 0)]"," 4:
"
3061," ""(123)"""," [""(1, 23)"", ""(12, 3)"", ""(1.2, 3)"", ""(1, 2.3)""]"," 1:
"
3061," ""(00011)""","  [""(0.001, 1)"", ""(0, 0.011)""]"," 2:
"
3061," ""(0123)"""," [""(0, 123)"", ""(0, 12.3)"", ""(0, 1.23)"", ""(0.1, 23)"", ""(0.1, 2.3)"", ""(0.12, 3)""]"," 3:
"
3061," ""(100)"""," [(10, 0)]"," 4:
"
3062," head: 0->1->2->3G = [0, 1, 3]", 2," 1:
"
3062," head: 0->1->2->3->4G = [0, 3, 1, 4]", 2," 2:
"
3063," head: 0->1->2->3G = [0, 1, 3]", 2," 1:
"
3063," head: 0->1->2->3->4G = [0, 3, 1, 4]", 2," 2:
"
3064," head: 0->1->2->3G = [0, 1, 3]", 2," 1:
"
3064," head: 0->1->2->3->4G = [0, 3, 1, 4]", 2," 2:
"
3065," head: 0->1->2->3G = [0, 1, 3]", 2," 1:
"
3065," head: 0->1->2->3->4G = [0, 3, 1, 4]", 2," 2:
"
3066, target = 3, 2," 1:
"
3066, target = 6, 5," 2:
"
3067, target = 3, 2," 1:
"
3067, target = 6, 5," 2:
"
3068, target = 3, 2," 1:
"
3068, target = 6, 5," 2:
"
3069, target = 3, 2," 1:
"
3069, target = 6, 5," 2:
"
3070," paragraph = ""Bob hit a ball, the hit BALL flew far after it was hit."", banned = [""hit""]"," ""ball"""," 1:
"
3070," paragraph = ""a."", banned = []"," ""a"""," 2:
"
3071," paragraph = ""Bob hit a ball, the hit BALL flew far after it was hit."", banned = [""hit""]"," ""ball"""," 1:
"
3071," paragraph = ""a."", banned = []"," ""a"""," 2:
"
3072," paragraph = ""Bob hit a ball, the hit BALL flew far after it was hit."", banned = [""hit""]"," ""ball"""," 1:
"
3072," paragraph = ""a."", banned = []"," ""a"""," 2:
"
3073," paragraph = ""Bob hit a ball, the hit BALL flew far after it was hit."", banned = [""hit""]"," ""ball"""," 1:
"
3073," paragraph = ""a."", banned = []"," ""a"""," 2:
"
3074," words = [""time"", ""me"", ""bell""]", 10," 1:
"
3074," words = [""t""]", 2," 2:
"
3075," words = [""time"", ""me"", ""bell""]", 10," 1:
"
3075," words = [""t""]", 2," 2:
"
3076," words = [""time"", ""me"", ""bell""]", 10," 1:
"
3076," words = [""t""]", 2," 2:
"
3077," words = [""time"", ""me"", ""bell""]", 10," 1:
"
3077," words = [""t""]", 2," 2:
"
3078," s = ""loveleetcode"", c = ""e"""," [3,2,1,0,1,0,0,1,2,2,1,0]"," 1:
"
3078," s = ""aaab"", c = ""b"""," [3,2,1,0]"," 2:
"
3079," s = ""loveleetcode"", c = ""e"""," [3,2,1,0,1,0,0,1,2,2,1,0]"," 1:
"
3079," s = ""aaab"", c = ""b"""," [3,2,1,0]"," 2:
"
3080," s = ""loveleetcode"", c = ""e"""," [3,2,1,0,1,0,0,1,2,2,1,0]"," 1:
"
3080," s = ""aaab"", c = ""b"""," [3,2,1,0]"," 2:
"
3081," s = ""loveleetcode"", c = ""e"""," [3,2,1,0,1,0,0,1,2,2,1,0]"," 1:
"
3081," s = ""aaab"", c = ""b"""," [3,2,1,0]"," 2:
"
3082," fronts = [1,2,4,4,7], backs = [1,3,4,1,3]", `2`,":
"
3083," fronts = [1,2,4,4,7], backs = [1,3,4,1,3]", `2`,":
"
3084," fronts = [1,2,4,4,7], backs = [1,3,4,1,3]", `2`,":
"
3085," fronts = [1,2,4,4,7], backs = [1,3,4,1,3]", `2`,":
"
3086," arr = [2,4]", 3," 1:
"
3086," arr = [2,4,5,10]", 7," 2:
"
3087," arr = [2,4]", 3," 1:
"
3087," arr = [2,4,5,10]", 7," 2:
"
3088," arr = [2,4]", 3," 1:
"
3088," arr = [2,4,5,10]", 7," 2:
"
3089," arr = [2,4]", 3," 1:
"
3089," arr = [2,4,5,10]", 7," 2:
"
3090," ""I speak Goat Latin"""," ""Imaa peaksmaaa oatGmaaaa atinLmaaaaa"""," 1:
"
3090," ""The quick brown fox jumped over the lazy dog"""," ""heTmaa uickqmaaa rownbmaaaa oxfmaaaaa umpedjmaaaaaa overmaaaaaaa hetmaaaaaaaa azylmaaaaaaaaa ogdmaaaaaaaaaa""Notes:`S` contains only uppercase, lowercase and spaces. Exactly one space between each word.`1 <= S.length <= 150`."," 2:
"
3091," ""I speak Goat Latin"""," ""Imaa peaksmaaa oatGmaaaa atinLmaaaaa"""," 1:
"
3091," ""The quick brown fox jumped over the lazy dog"""," ""heTmaa uickqmaaa rownbmaaaa oxfmaaaaa umpedjmaaaaaa overmaaaaaaa hetmaaaaaaaa azylmaaaaaaaaa ogdmaaaaaaaaaa""Notes:`S` contains only uppercase, lowercase and spaces. Exactly one space between each word.`1 <= S.length <= 150`."," 2:
"
3092," ""I speak Goat Latin"""," ""Imaa peaksmaaa oatGmaaaa atinLmaaaaa"""," 1:
"
3092," ""The quick brown fox jumped over the lazy dog"""," ""heTmaa uickqmaaa rownbmaaaa oxfmaaaaa umpedjmaaaaaa overmaaaaaaa hetmaaaaaaaa azylmaaaaaaaaa ogdmaaaaaaaaaa""Notes:`S` contains only uppercase, lowercase and spaces. Exactly one space between each word.`1 <= S.length <= 150`."," 2:
"
3093," ""I speak Goat Latin"""," ""Imaa peaksmaaa oatGmaaaa atinLmaaaaa"""," 1:
"
3093," ""The quick brown fox jumped over the lazy dog"""," ""heTmaa uickqmaaa rownbmaaaa oxfmaaaaa umpedjmaaaaaa overmaaaaaaa hetmaaaaaaaa azylmaaaaaaaaa ogdmaaaaaaaaaa""Notes:`S` contains only uppercase, lowercase and spaces. Exactly one space between each word.`1 <= S.length <= 150`."," 2:
"
3094," [16,16]", 2," 1:
"
3094," [16,17,18]", 2," 2:
"
3094," [20,30,100,110,120]", 3," 3:
"
3095," [16,16]", 2," 1:
"
3095," [16,17,18]", 2," 2:
"
3095," [20,30,100,110,120]", 3," 3:
"
3096," [16,16]", 2," 1:
"
3096," [16,17,18]", 2," 2:
"
3096," [20,30,100,110,120]", 3," 3:
"
3097," [16,16]", 2," 1:
"
3097," [16,17,18]", 2," 2:
"
3097," [20,30,100,110,120]", 3," 3:
"
3098," difficulty = [2,4,6,8,10], profit = [10,20,30,40,50], worker = [4,5,6,7]", 100 ," 1:
"
3099," difficulty = [2,4,6,8,10], profit = [10,20,30,40,50], worker = [4,5,6,7]", 100 ," 1:
"
3100," difficulty = [2,4,6,8,10], profit = [10,20,30,40,50], worker = [4,5,6,7]", 100 ," 1:
"
3101," difficulty = [2,4,6,8,10], profit = [10,20,30,40,50], worker = [4,5,6,7]", 100 ," 1:
"
3102," grid = [[1,0],[0,1]]", 3," 1:
"
3102," grid = [[1,1],[1,0]]", 4," 2:
"
3102," grid = [[1,1],[1,1]]", 4," 3:
"
3103," grid = [[1,0],[0,1]]", 3," 1:
"
3103," grid = [[1,1],[1,0]]", 4," 2:
"
3103," grid = [[1,1],[1,1]]", 4," 3:
"
3104," grid = [[1,0],[0,1]]", 3," 1:
"
3104," grid = [[1,1],[1,0]]", 4," 2:
"
3104," grid = [[1,1],[1,1]]", 4," 3:
"
3105," grid = [[1,0],[0,1]]", 3," 1:
"
3105," grid = [[1,1],[1,0]]", 4," 2:
"
3105," grid = [[1,1],[1,1]]", 4," 3:
"
3106," s = ""ABC""", 10," 1:
"
3106," s = ""ABA""", 8," 2:
"
3106," s = ""LEETCODE""", 92," 3:
"
3107," s = ""ABC""", 10," 1:
"
3107," s = ""ABA""", 8," 2:
"
3107," s = ""LEETCODE""", 92," 3:
"
3108," s = ""ABC""", 10," 1:
"
3108," s = ""ABA""", 8," 2:
"
3108," s = ""LEETCODE""", 92," 3:
"
3109," s = ""ABC""", 10," 1:
"
3109," s = ""ABA""", 8," 2:
"
3109," s = ""LEETCODE""", 92," 3:
"
3110, 5, 2," 1:
"
3110, 9, 3," 2:
"
3110, 15, 4," 3:
"
3111, 5, 2," 1:
"
3111, 9, 3," 2:
"
3111, 15, 4," 3:
"
3112, 5, 2," 1:
"
3112, 9, 3," 2:
"
3112, 15, 4," 3:
"
3113, 5, 2," 1:
"
3113, 9, 3," 2:
"
3113, 15, 4," 3:
"
3114," s = ""abbxxxxzzy"""," [[3,6]]"," 1:
"
3114," s = ""abc""", []," 2:
"
3114," s = ""abcdddeeeeaabbbcd"""," [[3,5],[6,9],[12,14]]"," 3:
"
3114," s = ""aba""", []," 4:
"
3115," s = ""abbxxxxzzy"""," [[3,6]]"," 1:
"
3115," s = ""abc""", []," 2:
"
3115," s = ""abcdddeeeeaabbbcd"""," [[3,5],[6,9],[12,14]]"," 3:
"
3115," s = ""aba""", []," 4:
"
3116," s = ""abbxxxxzzy"""," [[3,6]]"," 1:
"
3116," s = ""abc""", []," 2:
"
3116," s = ""abcdddeeeeaabbbcd"""," [[3,5],[6,9],[12,14]]"," 3:
"
3116," s = ""aba""", []," 4:
"
3117," s = ""abbxxxxzzy"""," [[3,6]]"," 1:
"
3117," s = ""abc""", []," 2:
"
3117," s = ""abcdddeeeeaabbbcd"""," [[3,5],[6,9],[12,14]]"," 3:
"
3117," s = ""aba""", []," 4:
"
3118," ""LeetCode@LeetCode.com"""," ""l*****e@leetcode.com"""," 1:
"
3118," ""AB@qq.com"""," ""a*****b@qq.com"""," 2:
"
3118," ""1(234)567-890"""," ""***-***-7890"""," 3:
"
3118," ""86-(10)12345678"""," ""+**-***-***-5678"""," 4:
"
3119," ""LeetCode@LeetCode.com"""," ""l*****e@leetcode.com"""," 1:
"
3119," ""AB@qq.com"""," ""a*****b@qq.com"""," 2:
"
3119," ""1(234)567-890"""," ""***-***-7890"""," 3:
"
3119," ""86-(10)12345678"""," ""+**-***-***-5678"""," 4:
"
3120," ""LeetCode@LeetCode.com"""," ""l*****e@leetcode.com"""," 1:
"
3120," ""AB@qq.com"""," ""a*****b@qq.com"""," 2:
"
3120," ""1(234)567-890"""," ""***-***-7890"""," 3:
"
3120," ""86-(10)12345678"""," ""+**-***-***-5678"""," 4:
"
3121," ""LeetCode@LeetCode.com"""," ""l*****e@leetcode.com"""," 1:
"
3121," ""AB@qq.com"""," ""a*****b@qq.com"""," 2:
"
3121," ""1(234)567-890"""," ""***-***-7890"""," 3:
"
3121," ""86-(10)12345678"""," ""+**-***-***-5678"""," 4:
"
3122," image = [[1,1,0],[1,0,1],[0,0,0]]"," [[1,0,0],[0,1,0],[1,1,1]]"," 1:
"
3122," image = [[1,1,0,0],[1,0,0,1],[0,1,1,1],[1,0,1,0]]"," [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]"," 2:
"
3123," image = [[1,1,0],[1,0,1],[0,0,0]]"," [[1,0,0],[0,1,0],[1,1,1]]"," 1:
"
3123," image = [[1,1,0,0],[1,0,0,1],[0,1,1,1],[1,0,1,0]]"," [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]"," 2:
"
3124," image = [[1,1,0],[1,0,1],[0,0,0]]"," [[1,0,0],[0,1,0],[1,1,1]]"," 1:
"
3124," image = [[1,1,0,0],[1,0,0,1],[0,1,1,1],[1,0,1,0]]"," [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]"," 2:
"
3125," image = [[1,1,0],[1,0,1],[0,0,0]]"," [[1,0,0],[0,1,0],[1,1,1]]"," 1:
"
3125," image = [[1,1,0,0],[1,0,0,1],[0,1,1,1],[1,0,1,0]]"," [[1,1,0,0],[0,1,1,0],[0,0,0,1],[1,0,1,0]]"," 2:
"
3126," S = ""abcd"", indexes = [0, 2], sources = [""a"", ""cd""], targets = [""eee"", ""ffff""]"," ""eeebffff"""," 1:
"
3126," S = ""abcd"", indexes = [0, 2], sources = [""ab"",""ec""], targets = [""eee"",""ffff""]"," ""eeecd"""," 2:
"
3127," S = ""abcd"", indexes = [0, 2], sources = [""a"", ""cd""], targets = [""eee"", ""ffff""]"," ""eeebffff"""," 1:
"
3127," S = ""abcd"", indexes = [0, 2], sources = [""ab"",""ec""], targets = [""eee"",""ffff""]"," ""eeecd"""," 2:
"
3128," S = ""abcd"", indexes = [0, 2], sources = [""a"", ""cd""], targets = [""eee"", ""ffff""]"," ""eeebffff"""," 1:
"
3128," S = ""abcd"", indexes = [0, 2], sources = [""ab"",""ec""], targets = [""eee"",""ffff""]"," ""eeecd"""," 2:
"
3129," S = ""abcd"", indexes = [0, 2], sources = [""a"", ""cd""], targets = [""eee"", ""ffff""]"," ""eeebffff"""," 1:
"
3129," S = ""abcd"", indexes = [0, 2], sources = [""ab"",""ec""], targets = [""eee"",""ffff""]"," ""eeecd"""," 2:
"
3130," N = 6, edges = [[0,1],[0,2],[2,3],[2,4],[2,5]]"," [8,12,6,10,10,10]"," 1:
"
3131," N = 6, edges = [[0,1],[0,2],[2,3],[2,4],[2,5]]"," [8,12,6,10,10,10]"," 1:
"
3132," N = 6, edges = [[0,1],[0,2],[2,3],[2,4],[2,5]]"," [8,12,6,10,10,10]"," 1:
"
3133," N = 6, edges = [[0,1],[0,2],[2,3],[2,4],[2,5]]"," [8,12,6,10,10,10]"," 1:
"
3134," img1 = [[1,1,0],[0,1,0],[0,1,0]], img2 = [[0,0,0],[0,1,1],[0,0,1]]", 3," 1:
"
3134," img1 = [[1]], img2 = [[1]]", 1," 2:
"
3134," img1 = [[0]], img2 = [[0]]", 0," 3:
"
3135," img1 = [[1,1,0],[0,1,0],[0,1,0]], img2 = [[0,0,0],[0,1,1],[0,0,1]]", 3," 1:
"
3135," img1 = [[1]], img2 = [[1]]", 1," 2:
"
3135," img1 = [[0]], img2 = [[0]]", 0," 3:
"
3136," img1 = [[1,1,0],[0,1,0],[0,1,0]], img2 = [[0,0,0],[0,1,1],[0,0,1]]", 3," 1:
"
3136," img1 = [[1]], img2 = [[1]]", 1," 2:
"
3136," img1 = [[0]], img2 = [[0]]", 0," 3:
"
3137," img1 = [[1,1,0],[0,1,0],[0,1,0]], img2 = [[0,0,0],[0,1,1],[0,0,1]]", 3," 1:
"
3137," img1 = [[1]], img2 = [[1]]", 1," 2:
"
3137," img1 = [[0]], img2 = [[0]]", 0," 3:
"
3138," rec1 = [0,0,2,2], rec2 = [1,1,3,3]", true," 1:
"
3138," rec1 = [0,0,1,1], rec2 = [1,0,2,1]", false," 2:
"
3138," rec1 = [0,0,1,1], rec2 = [2,2,3,3]", false," 3:
"
3139," rec1 = [0,0,2,2], rec2 = [1,1,3,3]", true," 1:
"
3139," rec1 = [0,0,1,1], rec2 = [1,0,2,1]", false," 2:
"
3139," rec1 = [0,0,1,1], rec2 = [2,2,3,3]", false," 3:
"
3140," rec1 = [0,0,2,2], rec2 = [1,1,3,3]", true," 1:
"
3140," rec1 = [0,0,1,1], rec2 = [1,0,2,1]", false," 2:
"
3140," rec1 = [0,0,1,1], rec2 = [2,2,3,3]", false," 3:
"
3141," rec1 = [0,0,2,2], rec2 = [1,1,3,3]", true," 1:
"
3141," rec1 = [0,0,1,1], rec2 = [1,0,2,1]", false," 2:
"
3141," rec1 = [0,0,1,1], rec2 = [2,2,3,3]", false," 3:
"
3142," N = 10, K = 1, W = 10", 1.00000," 1:
"
3142," N = 6, K = 1, W = 10", 0.60000," 2:
"
3142," N = 21, K = 17, W = 10", 0.73278," 3:
"
3143," N = 10, K = 1, W = 10", 1.00000," 1:
"
3143," N = 6, K = 1, W = 10", 0.60000," 2:
"
3143," N = 21, K = 17, W = 10", 0.73278," 3:
"
3144," N = 10, K = 1, W = 10", 1.00000," 1:
"
3144," N = 6, K = 1, W = 10", 0.60000," 2:
"
3144," N = 21, K = 17, W = 10", 0.73278," 3:
"
3145," N = 10, K = 1, W = 10", 1.00000," 1:
"
3145," N = 6, K = 1, W = 10", 0.60000," 2:
"
3145," N = 21, K = 17, W = 10", 0.73278," 3:
"
3146," "".L.R...LR..L.."""," ""LL.RR.LLRRLL.."""," 1:
"
3146," ""RR.L"""," ""RR.L"""," 2:
"
3147," "".L.R...LR..L.."""," ""LL.RR.LLRRLL.."""," 1:
"
3147," ""RR.L"""," ""RR.L"""," 2:
"
3148," "".L.R...LR..L.."""," ""LL.RR.LLRRLL.."""," 1:
"
3148," ""RR.L"""," ""RR.L"""," 2:
"
3149," "".L.R...LR..L.."""," ""LL.RR.LLRRLL.."""," 1:
"
3149," ""RR.L"""," ""RR.L"""," 2:
"
3150," strs = [""tars"",""rats"",""arts"",""star""]", 2," 1:
"
3150," strs = [""omv"",""ovm""]", 1," 2:
"
3151," strs = [""tars"",""rats"",""arts"",""star""]", 2," 1:
"
3151," strs = [""omv"",""ovm""]", 1," 2:
"
3152," strs = [""tars"",""rats"",""arts"",""star""]", 2," 1:
"
3152," strs = [""omv"",""ovm""]", 1," 2:
"
3153," strs = [""tars"",""rats"",""arts"",""star""]", 2," 1:
"
3153," strs = [""omv"",""ovm""]", 1," 2:
"
3154," grid = [[4,3,8,4],[9,5,1,9],[2,7,6,2]]", 1," 1:
"
3154, grid = [[8]], 0," 2:
"
3154," grid = [[4,4],[3,3]]", 0," 3:
"
3154," grid = [[4,7,8],[9,5,1],[2,3,6]]", 0," 4:
"
3155," grid = [[4,3,8,4],[9,5,1,9],[2,7,6,2]]", 1," 1:
"
3155, grid = [[8]], 0," 2:
"
3155," grid = [[4,4],[3,3]]", 0," 3:
"
3155," grid = [[4,7,8],[9,5,1],[2,3,6]]", 0," 4:
"
3156," grid = [[4,3,8,4],[9,5,1,9],[2,7,6,2]]", 1," 1:
"
3156, grid = [[8]], 0," 2:
"
3156," grid = [[4,4],[3,3]]", 0," 3:
"
3156," grid = [[4,7,8],[9,5,1],[2,3,6]]", 0," 4:
"
3157," grid = [[4,3,8,4],[9,5,1,9],[2,7,6,2]]", 1," 1:
"
3157, grid = [[8]], 0," 2:
"
3157," grid = [[4,4],[3,3]]", 0," 3:
"
3157," grid = [[4,7,8],[9,5,1],[2,3,6]]", 0," 4:
"
3158," [[1],[2],[3],[]]", true," 1:
"
3158," [[1,3],[3,0,1],[2],[0]]", false," 2:
"
3159," [[1],[2],[3],[]]", true," 1:
"
3159," [[1,3],[3,0,1],[2],[0]]", false," 2:
"
3160," [[1],[2],[3],[]]", true," 1:
"
3160," [[1,3],[3,0,1],[2],[0]]", false," 2:
"
3161," [[1],[2],[3],[]]", true," 1:
"
3161," [[1,3],[3,0,1],[2],[0]]", false," 2:
"
3162," ""123456579"""," [123,456,579]"," 1:
"
3162," ""11235813"""," [1,1,2,3,5,8,13]"," 2:
"
3162," ""112358130""", []," 3:
"
3162," ""0123""", []," 4:
"
3162," ""1101111"""," [110, 1, 111]"," 5:
"
3163," ""123456579"""," [123,456,579]"," 1:
"
3163," ""11235813"""," [1,1,2,3,5,8,13]"," 2:
"
3163," ""112358130""", []," 3:
"
3163," ""0123""", []," 4:
"
3163," ""1101111"""," [110, 1, 111]"," 5:
"
3164," ""123456579"""," [123,456,579]"," 1:
"
3164," ""11235813"""," [1,1,2,3,5,8,13]"," 2:
"
3164," ""112358130""", []," 3:
"
3164," ""0123""", []," 4:
"
3164," ""1101111"""," [110, 1, 111]"," 5:
"
3165," ""123456579"""," [123,456,579]"," 1:
"
3165," ""11235813"""," [1,1,2,3,5,8,13]"," 2:
"
3165," ""112358130""", []," 3:
"
3165," ""0123""", []," 4:
"
3165," ""1101111"""," [110, 1, 111]"," 5:
"
3166," secret = ""acckzz"", wordlist = [""acckzz"",""ccbazz"",""eiowzz"",""abcczz""], numguesses = 10", You guessed the secret word correctly.," 1:
"
3166," secret = ""hamada"", wordlist = [""hamada"",""khaled""], numguesses = 10", You guessed the secret word correctly.," 2:
"
3167," secret = ""acckzz"", wordlist = [""acckzz"",""ccbazz"",""eiowzz"",""abcczz""], numguesses = 10", You guessed the secret word correctly.," 1:
"
3167," secret = ""hamada"", wordlist = [""hamada"",""khaled""], numguesses = 10", You guessed the secret word correctly.," 2:
"
3168," secret = ""acckzz"", wordlist = [""acckzz"",""ccbazz"",""eiowzz"",""abcczz""], numguesses = 10", You guessed the secret word correctly.," 1:
"
3168," secret = ""hamada"", wordlist = [""hamada"",""khaled""], numguesses = 10", You guessed the secret word correctly.," 2:
"
3169," secret = ""acckzz"", wordlist = [""acckzz"",""ccbazz"",""eiowzz"",""abcczz""], numguesses = 10", You guessed the secret word correctly.," 1:
"
3169," secret = ""hamada"", wordlist = [""hamada"",""khaled""], numguesses = 10", You guessed the secret word correctly.," 2:
"
3170," s = ""ab#c"", t = ""ad#c""", true," 1:
"
3170," s = ""ab##"", t = ""c#d#""", true," 2:
"
3170," s = ""a##c"", t = ""#a#c""", true," 3:
"
3170," s = ""a#c"", t = ""b""", false," 4:
"
3171," s = ""ab#c"", t = ""ad#c""", true," 1:
"
3171," s = ""ab##"", t = ""c#d#""", true," 2:
"
3171," s = ""a##c"", t = ""#a#c""", true," 3:
"
3171," s = ""a#c"", t = ""b""", false," 4:
"
3172," s = ""ab#c"", t = ""ad#c""", true," 1:
"
3172," s = ""ab##"", t = ""c#d#""", true," 2:
"
3172," s = ""a##c"", t = ""#a#c""", true," 3:
"
3172," s = ""a#c"", t = ""b""", false," 4:
"
3173," s = ""ab#c"", t = ""ad#c""", true," 1:
"
3173," s = ""ab##"", t = ""c#d#""", true," 2:
"
3173," s = ""a##c"", t = ""#a#c""", true," 3:
"
3173," s = ""a#c"", t = ""b""", false," 4:
"
3174," arr = [2,1,4,7,3,2,5]", 5," 1:
"
3174," arr = [2,2,2]", 0," 2:
"
3175," arr = [2,1,4,7,3,2,5]", 5," 1:
"
3175," arr = [2,2,2]", 0," 2:
"
3176," arr = [2,1,4,7,3,2,5]", 5," 1:
"
3176," arr = [2,2,2]", 0," 2:
"
3177," arr = [2,1,4,7,3,2,5]", 5," 1:
"
3177," arr = [2,2,2]", 0," 2:
"
3178," hand = [1,2,3,6,2,3,4,7,8], W = 3", true," 1:
"
3178," hand = [1,2,3,4,5], W = 4", false," 2:
"
3179," hand = [1,2,3,6,2,3,4,7,8], W = 3", true," 1:
"
3179," hand = [1,2,3,4,5], W = 4", false," 2:
"
3180," hand = [1,2,3,6,2,3,4,7,8], W = 3", true," 1:
"
3180," hand = [1,2,3,4,5], W = 4", false," 2:
"
3181," hand = [1,2,3,6,2,3,4,7,8], W = 3", true," 1:
"
3181," hand = [1,2,3,4,5], W = 4", false," 2:
"
3182," [[1,2,3],[0],[0],[0]]", 4," 1:
"
3182," [[1],[0,2,4],[1,3,4],[2],[1,2]]", 4," 2:
"
3183," [[1,2,3],[0],[0],[0]]", 4," 1:
"
3183," [[1],[0,2,4],[1,3,4],[2],[1,2]]", 4," 2:
"
3184," [[1,2,3],[0],[0],[0]]", 4," 1:
"
3184," [[1],[0,2,4],[1,3,4],[2],[1,2]]", 4," 2:
"
3185," [[1,2,3],[0],[0],[0]]", 4," 1:
"
3185," [[1],[0,2,4],[1,3,4],[2],[1,2]]", 4," 2:
"
3186," S = ""abc"", shifts = [3,5,9]"," ""rpl"""," 1:
"
3187," S = ""abc"", shifts = [3,5,9]"," ""rpl"""," 1:
"
3188," S = ""abc"", shifts = [3,5,9]"," ""rpl"""," 1:
"
3189," S = ""abc"", shifts = [3,5,9]"," ""rpl"""," 1:
"
3190," seats = [1,0,0,0,1,0,1]", 2," 1:
"
3190," seats = [1,0,0,0]", 3," 2:
"
3190," seats = [0,1]", 1," 3:
"
3191," seats = [1,0,0,0,1,0,1]", 2," 1:
"
3191," seats = [1,0,0,0]", 3," 2:
"
3191," seats = [0,1]", 1," 3:
"
3192," seats = [1,0,0,0,1,0,1]", 2," 1:
"
3192," seats = [1,0,0,0]", 3," 2:
"
3192," seats = [0,1]", 1," 3:
"
3193," seats = [1,0,0,0,1,0,1]", 2," 1:
"
3193," seats = [1,0,0,0]", 3," 2:
"
3193," seats = [0,1]", 1," 3:
"
3194," rectangles = [[0,0,2,2],[1,0,2,3],[1,0,3,1]]", 6," 1:
"
3194," rectangles = [[0,0,1000000000,1000000000]]", 49," 2:
"
3195," rectangles = [[0,0,2,2],[1,0,2,3],[1,0,3,1]]", 6," 1:
"
3195," rectangles = [[0,0,1000000000,1000000000]]", 49," 2:
"
3196," rectangles = [[0,0,2,2],[1,0,2,3],[1,0,3,1]]", 6," 1:
"
3196," rectangles = [[0,0,1000000000,1000000000]]", 49," 2:
"
3197," rectangles = [[0,0,2,2],[1,0,2,3],[1,0,3,1]]", 6," 1:
"
3197," rectangles = [[0,0,1000000000,1000000000]]", 49," 2:
"
3198," richer = [[1,0],[2,1],[3,1],[3,7],[4,3],[5,3],[6,3]], quiet = [3,2,5,4,6,1,7,0]"," [5,5,2,5,4,5,6,7]"," 1:
"
3199," richer = [[1,0],[2,1],[3,1],[3,7],[4,3],[5,3],[6,3]], quiet = [3,2,5,4,6,1,7,0]"," [5,5,2,5,4,5,6,7]"," 1:
"
3200," richer = [[1,0],[2,1],[3,1],[3,7],[4,3],[5,3],[6,3]], quiet = [3,2,5,4,6,1,7,0]"," [5,5,2,5,4,5,6,7]"," 1:
"
3201," richer = [[1,0],[2,1],[3,1],[3,7],[4,3],[5,3],[6,3]], quiet = [3,2,5,4,6,1,7,0]"," [5,5,2,5,4,5,6,7]"," 1:
"
3202," arr = [0,1,0]", 1," 1:
"
3202," arr = [0,2,1,0]", 1," 2:
"
3202," arr = [0,10,5,2]", 1," 3:
"
3202," arr = [3,4,5,1]", 2," 4:
"
